date,time,temperature,cloud_cover,wind,precipitation
2025-01-02,00:00,3.0,Clear,windy,0.0
2025-01-02,01:00,2.6,Clear,windy,0.0
2025-01-02,02:00,2.1,Clear,windy,0.0
2025-01-02,03:00,1.7,Clear,windy,0.0
2025-01-02,04:00,1.3,Clear,windy,0.0
2025-01-02,05:00,0.9,Clear,windy,0.0
2025-01-02,06:00,0.5,Clear,windy,0.0
2025-01-02,07:00,0.3,Clear,windy,0.0
2025-01-02,08:00,1.1,Sunny,windy,0.0
2025-01-02,09:00,2.0,Sunny,windy,0.0
2025-01-02,10:00,2.9,Sunny,windy,0.0
2025-01-02,11:00,4.0,Sunny,windy,0.0
2025-01-02,12:00,4.8,Sunny,windy,0.0
2025-01-02,13:00,5.6,Sunny,windy,0.0
2025-01-02,14:00,5.8,Sunny,windy,0.0
2025-01-02,15:00,5.8,Sunny,windy,0.0
2025-01-02,16:00,5.8,Sunny,windy,0.0
2025-01-02,17:00,4.6,Clear,windy,0.0
2025-01-02,18:00,3.4,Clear,windy,0.0
2025-01-02,19:00,2.3,Clear,windy,0.0
2025-01-02,20:00,1.5,Clear,windy,0.0
2025-01-02,21:00,0.9,Clear,windy,0.0
2025-01-02,22:00,2.1,Clear,windy,0.0
2025-01-02,23:00,1.0,Clear,breezy,0.0
2025-01-03,00:00,-0.3,Clear,windy,0.0
2025-01-03,01:00,-0.6,Clear,windy,0.0
2025-01-03,02:00,-0.7,Clear,windy,0.0
2025-01-03,03:00,-0.8,Clear,windy,0.0
2025-01-03,04:00,-0.8,Clear,windy,0.0
2025-01-03,05:00,-0.8,Clear,windy,0.0
2025-01-03,06:00,-0.7,Clear,windy,0.0
2025-01-03,07:00,-0.7,Clear,windy,0.0
2025-01-03,08:00,0.6,Sunny,breezy,0.0
2025-01-03,09:00,1.9,Sunny,windy,0.0
2025-01-03,10:00,3.1,Sunny,windy,0.0
2025-01-03,11:00,3.4,Sunny,windy,0.0
2025-01-03,12:00,3.4,Partly cloudy,windy,0.0
2025-01-03,13:00,3.3,Cloudy,windy,0.0
2025-01-03,14:00,3.3,Cloudy,windy,0.0
2025-01-03,15:00,3.4,Cloudy,windy,0.0
2025-01-03,16:00,3.5,Cloudy,breezy,0.0
2025-01-03,17:00,3.3,Partly cloudy,breezy,0.0
2025-01-03,18:00,3.0,Partly cloudy,calm,0.0
2025-01-03,19:00,2.8,Partly cloudy,calm,0.0
2025-01-03,20:00,2.0,Overcast,calm,0.0
2025-01-03,21:00,1.2,Overcast,breezy,0.0
2025-01-03,22:00,0.6,Overcast,breezy,0.0
2025-01-03,23:00,-0.1,Clear,breezy,0.0
2025-01-04,00:00,-1.0,Patchy moderate snow,breezy,0.63
2025-01-04,01:00,-1.5,Patchy moderate snow,windy,0.31
2025-01-04,02:00,-1.8,Clear,windy,0.0
2025-01-04,03:00,-2.0,Clear,windy,0.0
2025-01-04,04:00,-2.2,Clear,windy,0.0
2025-01-04,05:00,-2.2,Clear,windy,0.0
2025-01-04,06:00,-2.1,Clear,windy,0.0
2025-01-04,07:00,-2.1,Clear,windy,0.0
2025-01-04,08:00,-1.2,Sunny,windy,0.0
2025-01-04,09:00,-0.4,Sunny,windy,0.0
2025-01-04,10:00,0.5,Sunny,windy,0.0
2025-01-04,11:00,1.3,Sunny,windy,0.0
2025-01-04,12:00,2.0,Sunny,windy,0.0
2025-01-04,13:00,2.5,Sunny,windy,0.0
2025-01-04,14:00,2.5,Sunny,windy,0.0
2025-01-04,15:00,2.4,Sunny,windy,0.0
2025-01-04,16:00,2.1,Sunny,windy,0.0
2025-01-04,17:00,0.9,Clear,windy,0.0
2025-01-04,18:00,-0.2,Clear,windy,0.0
2025-01-04,19:00,-1.3,Clear,windy,0.0
2025-01-04,20:00,-2.0,Clear,windy,0.0
2025-01-04,21:00,-2.5,Clear,windy,0.0
2025-01-04,22:00,-1.6,Clear,windy,0.0
2025-01-04,23:00,-2.7,Patchy moderate snow,windy,1.25
2025-01-05,00:00,-4.3,Clear,windy,0.0
2025-01-05,01:00,-4.6,Clear,windy,0.0
2025-01-05,02:00,-4.9,Clear,windy,0.0
2025-01-05,03:00,-5.0,Clear,windy,0.0
2025-01-05,04:00,-5.1,Clear,windy,0.0
2025-01-05,05:00,-5.3,Clear,windy,0.0
2025-01-05,06:00,-5.4,Clear,windy,0.0
2025-01-05,07:00,-5.5,Clear,windy,0.0
2025-01-05,08:00,-4.4,Sunny,windy,0.0
2025-01-05,09:00,-3.2,Sunny,windy,0.0
2025-01-05,10:00,-2.1,Sunny,windy,0.0
2025-01-05,11:00,-0.7,Sunny,windy,0.0
2025-01-05,12:00,0.3,Sunny,windy,0.0
2025-01-05,13:00,1.2,Sunny,windy,0.0
2025-01-05,14:00,1.5,Sunny,windy,0.0
2025-01-05,15:00,1.6,Sunny,windy,0.0
2025-01-05,16:00,1.6,Sunny,windy,0.0
2025-01-05,17:00,0.5,Clear,breezy,0.0
2025-01-05,18:00,-0.5,Clear,breezy,0.0
2025-01-05,19:00,-1.6,Clear,breezy,0.0
2025-01-05,20:00,-2.2,Clear,breezy,0.0
2025-01-05,21:00,-2.5,Clear,breezy,0.0
2025-01-05,22:00,-3.3,Clear,breezy,0.0
2025-01-05,23:00,-3.3,Clear,breezy,0.0
2025-01-06,00:00,-3.4,Clear,breezy,0.0
2025-01-06,01:00,-3.5,Clear,breezy,0.0
2025-01-06,02:00,-3.7,Clear,calm,0.0
2025-01-06,03:00,-3.8,Clear,calm,0.0
2025-01-06,04:00,-3.8,Partly cloudy,calm,0.0
2025-01-06,05:00,-3.6,Partly cloudy,calm,0.0
2025-01-06,06:00,-3.3,Partly cloudy,calm,0.0
2025-01-06,07:00,-3.1,Partly cloudy,calm,0.0
2025-01-06,08:00,-2.8,Overcast,calm,0.0
2025-01-06,09:00,-2.5,Overcast,calm,0.0
2025-01-06,10:00,-2.3,Overcast,calm,0.0
2025-01-06,11:00,-2.4,Overcast,calm,0.0
2025-01-06,12:00,-2.5,Moderate snow,calm,1.38
2025-01-06,13:00,-2.7,Moderate or heavy snow showers,calm,2.06
2025-01-06,14:00,-1.9,Heavy snow,breezy,2.75
2025-01-06,15:00,-1.5,Heavy snow,breezy,1.97
2025-01-06,16:00,-1.2,Heavy snow,breezy,0.84
2025-01-06,17:00,-1.0,Heavy snow,breezy,0.82
2025-01-06,18:00,-0.7,Heavy snow,breezy,0.36
2025-01-06,19:00,-0.4,Moderate snow,windy,0.19
2025-01-06,20:00,-0.2,Moderate snow,windy,0.22
2025-01-06,21:00,-0.4,Heavy snow,windy,0.29
2025-01-06,22:00,-1.7,Heavy snow,windy,0.9
2025-01-06,23:00,-2.1,Clear,windy,0.0
2025-01-07,00:00,-2.5,Heavy snow,windy,1.35
2025-01-07,01:00,-2.9,Heavy snow,windy,0.61
2025-01-07,02:00,-3.0,Heavy snow,windy,0.84
2025-01-07,03:00,-3.3,Heavy snow,windy,0.48
2025-01-07,04:00,-4.0,Light snow,windy,0.05
2025-01-07,05:00,-4.9,Partly cloudy,windy,0.0
2025-01-07,06:00,-5.7,Clear,windy,0.0
2025-01-07,07:00,-6.2,Clear,windy,0.0
2025-01-07,08:00,-6.4,Sunny,windy,0.0
2025-01-07,09:00,-5.9,Sunny,windy,0.0
2025-01-07,10:00,-5.1,Sunny,windy,0.0
2025-01-07,11:00,-4.3,Sunny,windy,0.0
2025-01-07,12:00,-3.6,Partly cloudy,windy,0.0
2025-01-07,13:00,-3.1,Patchy light snow,windy,0.0
2025-01-07,14:00,-2.7,Light freezing rain,windy,0.01
2025-01-07,15:00,-2.4,Patchy light snow,windy,0.0
2025-01-07,16:00,-2.4,Partly cloudy,windy,0.0
2025-01-07,17:00,-2.6,Partly cloudy,windy,0.0
2025-01-07,18:00,-2.7,Clear,windy,0.0
2025-01-07,19:00,-2.9,Clear,windy,0.0
2025-01-07,20:00,-3.1,Clear,windy,0.0
2025-01-07,21:00,-3.4,Clear,windy,0.0
2025-01-07,22:00,-3.7,Clear,windy,0.0
2025-01-07,23:00,-4.0,Clear,windy,0.0
2025-01-08,00:00,-4.2,Clear,windy,0.0
2025-01-08,01:00,-4.4,Clear,windy,0.0
2025-01-08,02:00,-4.6,Clear,windy,0.0
2025-01-08,03:00,-4.8,Partly cloudy,windy,0.0
2025-01-08,04:00,-5.1,Clear,windy,0.0
2025-01-08,05:00,-5.4,Partly cloudy,windy,0.0
2025-01-08,06:00,-5.6,Clear,windy,0.0
2025-01-08,07:00,-5.8,Partly cloudy,windy,0.0
2025-01-08,08:00,-5.6,Sunny,windy,0.0
2025-01-08,09:00,-5.0,Sunny,windy,0.0
2025-01-08,10:00,-4.4,Sunny,windy,0.0
2025-01-08,11:00,-3.7,Sunny,windy,0.0
2025-01-08,12:00,-2.9,Patchy light snow,windy,0.0
2025-01-08,13:00,-2.1,Sunny,windy,0.0
2025-01-08,14:00,-1.9,Patchy light snow,windy,0.02
2025-01-08,15:00,-2.2,Partly cloudy,windy,0.0
2025-01-08,16:00,-2.6,Patchy light snow,windy,0.0
2025-01-08,17:00,-3.0,Partly cloudy,windy,0.0
2025-01-08,18:00,-3.5,Clear,windy,0.0
2025-01-08,19:00,-4.0,Partly cloudy,windy,0.0
2025-01-08,20:00,-4.6,Clear,windy,0.0
2025-01-08,21:00,-5.1,Clear,windy,0.0
2025-01-08,22:00,-5.7,Clear,windy,0.0
2025-01-08,23:00,-6.2,Clear,windy,0.0
2025-01-09,00:00,-5.0,Clear,windy,0.0
2025-01-09,01:00,-5.3,Clear,windy,0.0
2025-01-09,02:00,-5.7,Clear,windy,0.0
2025-01-09,03:00,-6.0,Clear,windy,0.0
2025-01-09,04:00,-6.3,Clear,windy,0.0
2025-01-09,05:00,-6.5,Clear,windy,0.0
2025-01-09,06:00,-6.6,Clear,windy,0.0
2025-01-09,07:00,-6.7,Clear,windy,0.0
2025-01-09,08:00,-5.7,Sunny,windy,0.0
2025-01-09,09:00,-4.7,Sunny,windy,0.0
2025-01-09,10:00,-3.6,Sunny,windy,0.0
2025-01-09,11:00,-2.3,Sunny,windy,0.0
2025-01-09,12:00,-1.2,Sunny,windy,0.0
2025-01-09,13:00,-0.2,Sunny,windy,0.0
2025-01-09,14:00,0.4,Sunny,windy,0.0
2025-01-09,15:00,0.8,Sunny,windy,0.0
2025-01-09,16:00,1.1,Sunny,windy,0.0
2025-01-09,17:00,0.3,Clear,windy,0.0
2025-01-09,18:00,-0.6,Clear,windy,0.0
2025-01-09,19:00,-1.5,Clear,windy,0.0
2025-01-09,20:00,-2.2,Clear,windy,0.0
2025-01-09,21:00,-2.6,Clear,windy,0.0
2025-01-09,22:00,-3.4,Clear,windy,0.0
2025-01-09,23:00,-3.7,Clear,windy,0.0
2025-01-10,00:00,-3.8,Clear,windy,0.0
2025-01-10,01:00,-4.2,Clear,windy,0.0
2025-01-10,02:00,-4.6,Clear,windy,0.0
2025-01-10,03:00,-5.0,Clear,windy,0.0
2025-01-10,04:00,-5.2,Clear,windy,0.0
2025-01-10,05:00,-5.5,Clear,windy,0.0
2025-01-10,06:00,-5.6,Clear,windy,0.0
2025-01-10,07:00,-5.8,Partly cloudy,windy,0.0
2025-01-10,08:00,-4.9,Partly cloudy,windy,0.0
2025-01-10,09:00,-4.1,Partly cloudy,breezy,0.0
2025-01-10,10:00,-3.2,Partly cloudy,breezy,0.0
2025-01-10,11:00,-1.9,Sunny,windy,0.0
2025-01-10,12:00,-0.8,Cloudy,breezy,0.0
2025-01-10,13:00,0.1,Cloudy,breezy,0.0
2025-01-10,14:00,0.4,Overcast,breezy,0.0
2025-01-10,15:00,0.5,Overcast,breezy,0.0
2025-01-10,16:00,0.5,Overcast,breezy,0.0
2025-01-10,17:00,0.0,Overcast,breezy,0.0
2025-01-10,18:00,-0.4,Overcast,breezy,0.0
2025-01-10,19:00,-0.8,Overcast,breezy,0.0
2025-01-10,20:00,-1.0,Partly cloudy,breezy,0.0
2025-01-10,21:00,-1.2,Partly cloudy,breezy,0.0
2025-01-10,22:00,-2.2,Partly cloudy,breezy,0.0
2025-01-10,23:00,-1.8,Clear,breezy,0.0
2025-01-11,00:00,-1.6,Overcast,breezy,0.0
2025-01-11,01:00,-1.8,Overcast,breezy,0.0
2025-01-11,02:00,-1.9,Overcast,breezy,0.0
2025-01-11,03:00,-2.0,Moderate or heavy snow showers,breezy,1.87
2025-01-11,04:00,-2.1,Moderate or heavy snow showers,breezy,2.81
2025-01-11,05:00,-1.6,Heavy snow,calm,3.75
2025-01-11,06:00,-1.1,Heavy snow,calm,3.4
2025-01-11,07:00,-0.6,Heavy snow,calm,3.22
2025-01-11,08:00,-0.0,Heavy snow,calm,3.05
2025-01-11,09:00,0.4,Heavy snow,calm,1.52
2025-01-11,10:00,0.8,Heavy snow,breezy,0.76
2025-01-11,11:00,1.1,Overcast,breezy,0.0
2025-01-11,12:00,1.4,Overcast,breezy,0.0
2025-01-11,13:00,1.5,Overcast,breezy,0.0
2025-01-11,14:00,1.5,Partly cloudy,windy,0.0
2025-01-11,15:00,1.4,Partly cloudy,windy,0.0
2025-01-11,16:00,1.3,Partly cloudy,windy,0.0
2025-01-11,17:00,0.8,Partly cloudy,breezy,0.0
2025-01-11,18:00,0.4,Partly cloudy,breezy,0.0
2025-01-11,19:00,-0.1,Partly cloudy,breezy,0.0
2025-01-11,20:00,-0.3,Clear,breezy,0.0
2025-01-11,21:00,-0.4,Clear,breezy,0.0
2025-01-11,22:00,-0.8,Clear,breezy,0.0
2025-01-11,23:00,-0.9,Overcast,breezy,0.0
2025-01-12,00:00,-2.2,Clear,breezy,0.0
2025-01-12,01:00,-2.5,Clear,breezy,0.0
2025-01-12,02:00,-2.7,Clear,breezy,0.0
2025-01-12,03:00,-2.8,Clear,breezy,0.0
2025-01-12,04:00,-3.0,Clear,breezy,0.0
2025-01-12,05:00,-3.2,Clear,breezy,0.0
2025-01-12,06:00,-3.4,Clear,breezy,0.0
2025-01-12,07:00,-3.5,Clear,breezy,0.0
2025-01-12,08:00,-1.9,Sunny,breezy,0.0
2025-01-12,09:00,-0.3,Sunny,breezy,0.0
2025-01-12,10:00,1.3,Sunny,breezy,0.0
2025-01-12,11:00,3.1,Sunny,breezy,0.0
2025-01-12,12:00,4.5,Sunny,breezy,0.0
2025-01-12,13:00,5.7,Sunny,breezy,0.0
2025-01-12,14:00,6.0,Sunny,breezy,0.0
2025-01-12,15:00,6.0,Sunny,breezy,0.0
2025-01-12,16:00,5.8,Sunny,breezy,0.0
2025-01-12,17:00,4.4,Clear,calm,0.0
2025-01-12,18:00,3.0,Clear,calm,0.0
2025-01-12,19:00,1.7,Clear,calm,0.0
2025-01-12,20:00,0.9,Clear,calm,0.0
2025-01-12,21:00,0.3,Clear,calm,0.0
2025-01-12,22:00,-0.7,Clear,calm,0.0
2025-01-12,23:00,-0.7,Clear,calm,0.0
2025-01-13,00:00,-0.3,Partly cloudy,breezy,0.0
2025-01-13,01:00,-0.5,Partly cloudy,calm,0.0
2025-01-13,02:00,-0.6,Clear,calm,0.0
2025-01-13,03:00,-0.8,Clear,calm,0.0
2025-01-13,04:00,-0.9,Clear,calm,0.0
2025-01-13,05:00,-0.7,Clear,calm,0.0
2025-01-13,06:00,-0.4,Cloudy,breezy,0.0
2025-01-13,07:00,-0.2,Cloudy,calm,0.0
2025-01-13,08:00,0.6,Overcast,breezy,0.0
2025-01-13,09:00,1.3,Overcast,breezy,0.0
2025-01-13,10:00,1.9,Overcast,breezy,0.0
2025-01-13,11:00,3.9,Partly cloudy,breezy,0.0
2025-01-13,12:00,5.6,Partly cloudy,breezy,0.0
2025-01-13,13:00,7.3,Partly cloudy,breezy,0.0
2025-01-13,14:00,7.2,Sunny,breezy,0.0
2025-01-13,15:00,6.7,Partly cloudy,breezy,0.0
2025-01-13,16:00,5.9,Cloudy,breezy,0.0
2025-01-13,17:00,4.9,Cloudy,breezy,0.0
2025-01-13,18:00,4.0,Cloudy,breezy,0.0
2025-01-13,19:00,3.2,Cloudy,breezy,0.0
2025-01-13,20:00,2.8,Partly cloudy,breezy,0.0
2025-01-13,21:00,2.6,Partly cloudy,breezy,0.0
2025-01-13,22:00,1.6,Partly cloudy,breezy,0.0
2025-01-13,23:00,1.5,Partly cloudy,breezy,0.0
2025-01-14,00:00,0.5,Clear,breezy,0.0
2025-01-14,01:00,-0.2,Clear,breezy,0.0
2025-01-14,02:00,-1.0,Clear,breezy,0.0
2025-01-14,03:00,-1.6,Clear,breezy,0.0
2025-01-14,04:00,-2.2,Clear,breezy,0.0
2025-01-14,05:00,-2.7,Clear,windy,0.0
2025-01-14,06:00,-3.0,Clear,windy,0.0
2025-01-14,07:00,-3.3,Clear,windy,0.0
2025-01-14,08:00,-2.7,Sunny,windy,0.0
2025-01-14,09:00,-2.0,Sunny,windy,0.0
2025-01-14,10:00,-1.4,Sunny,windy,0.0
2025-01-14,11:00,-0.6,Sunny,windy,0.0
2025-01-14,12:00,0.1,Sunny,windy,0.0
2025-01-14,13:00,0.6,Sunny,windy,0.0
2025-01-14,14:00,0.2,Sunny,windy,0.0
2025-01-14,15:00,-0.4,Sunny,windy,0.0
2025-01-14,16:00,-1.1,Partly cloudy,windy,0.0
2025-01-14,17:00,-2.0,Partly cloudy,windy,0.0
2025-01-14,18:00,-2.7,Partly cloudy,windy,0.0
2025-01-14,19:00,-3.4,Partly cloudy,windy,0.0
2025-01-14,20:00,-3.9,Cloudy,windy,0.0
2025-01-14,21:00,-4.3,Cloudy,windy,0.0
2025-01-14,22:00,-1.0,Cloudy,windy,0.0
2025-01-14,23:00,-3.3,Clear,windy,0.0
2025-01-15,00:00,-5.1,Clear,windy,0.0
2025-01-15,01:00,-5.5,Clear,windy,0.0
2025-01-15,02:00,-5.7,Clear,windy,0.0
2025-01-15,03:00,-5.9,Clear,windy,0.0
2025-01-15,04:00,-6.1,Clear,windy,0.0
2025-01-15,05:00,-6.2,Clear,windy,0.0
2025-01-15,06:00,-6.4,Clear,windy,0.0
2025-01-15,07:00,-6.5,Clear,windy,0.0
2025-01-15,08:00,-5.2,Sunny,windy,0.0
2025-01-15,09:00,-4.0,Sunny,windy,0.0
2025-01-15,10:00,-2.7,Sunny,windy,0.0
2025-01-15,11:00,-1.1,Sunny,windy,0.0
2025-01-15,12:00,0.2,Sunny,windy,0.0
2025-01-15,13:00,1.3,Sunny,windy,0.0
2025-01-15,14:00,1.3,Sunny,windy,0.0
2025-01-15,15:00,1.0,Sunny,windy,0.0
2025-01-15,16:00,0.5,Sunny,windy,0.0
2025-01-15,17:00,-0.1,Clear,windy,0.0
2025-01-15,18:00,-0.6,Cloudy,windy,0.0
2025-01-15,19:00,-1.0,Cloudy,breezy,0.0
2025-01-15,20:00,-1.5,Cloudy,breezy,0.0
2025-01-15,21:00,-1.9,Cloudy,windy,0.0
2025-01-15,22:00,-3.4,Cloudy,windy,0.0
2025-01-15,23:00,-3.6,Clear,breezy,0.0
2025-01-16,00:00,-3.8,Clear,breezy,0.0
2025-01-16,01:00,-4.2,Clear,breezy,0.0
2025-01-16,02:00,-4.6,Clear,breezy,0.0
2025-01-16,03:00,-4.9,Clear,breezy,0.0
2025-01-16,04:00,-5.2,Clear,breezy,0.0
2025-01-16,05:00,-5.6,Clear,breezy,0.0
2025-01-16,06:00,-5.8,Clear,breezy,0.0
2025-01-16,07:00,-6.1,Clear,breezy,0.0
2025-01-16,08:00,-5.1,Sunny,breezy,0.0
2025-01-16,09:00,-4.0,Sunny,breezy,0.0
2025-01-16,10:00,-3.0,Sunny,breezy,0.0
2025-01-16,11:00,-2.3,Sunny,breezy,0.0
2025-01-16,12:00,-1.9,Partly cloudy,breezy,0.0
2025-01-16,13:00,-1.7,Cloudy,breezy,0.0
2025-01-16,14:00,-1.7,Cloudy,breezy,0.0
2025-01-16,15:00,-1.8,Cloudy,breezy,0.0
2025-01-16,16:00,-2.0,Cloudy,breezy,0.0
2025-01-16,17:00,-2.1,Overcast,breezy,0.0
2025-01-16,18:00,-2.2,Overcast,calm,0.0
2025-01-16,19:00,-2.3,Overcast,calm,0.0
2025-01-16,20:00,-2.3,Overcast,calm,0.0
2025-01-16,21:00,-2.3,Overcast,calm,0.0
2025-01-16,22:00,-2.7,Overcast,calm,0.0
2025-01-16,23:00,-2.7,Clear,calm,0.0
